District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-group,Value
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Female,25 – 29 Years,2749
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Female,30 –34 Years,736
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Female,35-39 Years,245
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Female,40 – 44 Years,69
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Female,45 – 49 Years,26
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,  Female,50 + Years,29
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,Below 10 years,1420
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,10 – 14 Years,11610
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,15 – 19 Years,66198
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,20 – 24 Years,54476
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,25 – 29 Years,13394
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,30 –34 Years,2064
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,35-39 Years,436
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,40 – 44 Years,152
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,45 – 49 Years,61
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,50 + Years,43
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,Below 10 years,4630
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,10 – 14 Years,34024
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,15 – 19 Years,112597
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,20 – 24 Years,27878
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,25 – 29 Years,2635
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,30 –34 Years,439
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,35-39 Years,114
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,40 – 44 Years,66
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,45 – 49 Years,32
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,50 + Years,23
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Male,Below 10 years,336
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Male,10 – 14 Years,5760
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Male,15 – 19 Years,84570
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Male,20 – 24 Years,70380
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Male,25 – 29 Years,14487
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Male,30 –34 Years,2654
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Male,35-39 Years,568
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Male,40 – 44 Years,202
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Male,45 – 49 Years,53
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Male,50 + Years,49
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Female,Below 10 years,1374
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Female,10 – 14 Years,29869
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Female,15 – 19 Years,139988
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Female,20 – 24 Years,28847
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Female,25 – 29 Years,2939
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Female,30 –34 Years,562
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Female,35-39 Years,157
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Female,40 – 44 Years,77
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Female,45 – 49 Years,29
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,  Female,50 + Years,57
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Male,Below 10 years,142
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Male,10 – 14 Years,2295
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Male,15 – 19 Years,25381
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Male,20 – 24 Years,23404
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Male,25 – 29 Years,8118
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Male,30 –34 Years,1868
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Male,35-39 Years,494
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Male,40 – 44 Years,139
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Male,45 – 49 Years,38
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Male,50 + Years,34
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Female,Below 10 years,642
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Female,10 – 14 Years,10220
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Female,15 – 19 Years,47736
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Female,20 – 24 Years,15655
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Female,25 – 29 Years,2392
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Female,30 –34 Years,465
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Female,35-39 Years,157
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Female,40 – 44 Years,58
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Female,45 – 49 Years,11
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,  Female,50 + Years,13
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Male,Below 10 years,527
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Male,10 – 14 Years,4143
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Male,15 – 19 Years,27843
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Male,20 – 24 Years,25480
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Male,25 – 29 Years,7986
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Male,30 –34 Years,1968
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Male,35-39 Years,606
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Male,40 – 44 Years,249
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Male,45 – 49 Years,65
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Male,50 + Years,49
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Female,Below 10 years,1752
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Female,10 – 14 Years,12218
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Female,15 – 19 Years,45741
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Female,20 – 24 Years,18258
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Female,25 – 29 Years,3248
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Female,30 –34 Years,783
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Female,35-39 Years,280
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Female,40 – 44 Years,116
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Female,45 – 49 Years,40
Sindhupalchok,Bagmati,Mountain,Central,2068/69,2011/12,  Female,50 + Years,29
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,Below 10 years,675
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,10 – 14 Years,8199
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,15 – 19 Years,62644
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,20 – 24 Years,52439
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,25 – 29 Years,12340
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,30 –34 Years,2115
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,35-39 Years,542
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,40 – 44 Years,197
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,45 – 49 Years,69
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Male,50 + Years,71
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,Below 10 years,3016
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,10 – 14 Years,33971
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,15 – 19 Years,117363
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,20 – 24 Years,26048
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,25 – 29 Years,2661
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,30 –34 Years,516
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,35-39 Years,154
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,40 – 44 Years,89
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,45 – 49 Years,28
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,  Female,50 + Years,51
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,  Male,Below 10 years,96
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,  Male,10 – 14 Years,515
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,  Male,15 – 19 Years,5849
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,  Male,20 – 24 Years,9554
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,  Male,25 – 29 Years,4556
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,  Male,30 –34 Years,1443
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,  Male,35-39 Years,431
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,  Male,40 – 44 Years,122
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,  Male,45 – 49 Years,48
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,  Male,50 + Years,35
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Male,Below 10 years,598
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Male,10 – 14 Years,4336
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Male,15 – 19 Years,46191
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Male,20 – 24 Years,75956
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Male,25 – 29 Years,33391
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Male,30 –34 Years,8645
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Male,35-39 Years,2133
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Male,40 – 44 Years,520
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Male,45 – 49 Years,188
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Male,50 + Years,128
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Female,Below 10 years,2568
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Female,10 – 14 Years,23777
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Female,15 – 19 Years,123671
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Female,20 – 24 Years,54755
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Female,25 – 29 Years,9763
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Female,30 –34 Years,2008
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Female,35-39 Years,528
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Female,40 – 44 Years,216
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Female,45 – 49 Years,78
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,  Female,50 + Years,58
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Male,Below 10 years,121
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Male,10 – 14 Years,2941
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Male,15 – 19 Years,35428
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Male,20 – 24 Years,27529
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Male,25 – 29 Years,7593
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Male,30 –34 Years,1662
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Male,35-39 Years,447
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Male,40 – 44 Years,135
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Male,45 – 49 Years,54
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Male,50 + Years,47
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Female,Below 10 years,700
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Female,10 – 14 Years,13394
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Female,15 – 19 Years,64900
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Female,20 – 24 Years,15882
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Female,25 – 29 Years,2169
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Female,30 –34 Years,417
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Female,35-39 Years,144
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Female,40 – 44 Years,63
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Female,45 – 49 Years,13
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,  Female,50 + Years,19
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Male,Below 10 years,156
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Male,10 – 14 Years,1732
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Male,15 – 19 Years,14094
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Male,20 – 24 Years,23486
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Male,25 – 29 Years,11585
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Male,30 –34 Years,2571
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Male,35-39 Years,673
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Male,40 – 44 Years,202
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Male,45 – 49 Years,56
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Male,50 + Years,47
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Female,Below 10 years,1881
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Female,10 – 14 Years,13348
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Female,15 – 19 Years,56241
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Female,20 – 24 Years,21385
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Female,25 – 29 Years,2583
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Female,30 –34 Years,537
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Female,35-39 Years,167
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Female,40 – 44 Years,61
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Female,45 – 49 Years,23
Syangja,Gandaki,Hill,Western,2068/69,2011/12,  Female,50 + Years,21
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Male,Below 10 years,173
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Male,10 – 14 Years,2150
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Male,15 – 19 Years,21072
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Male,20 – 24 Years,26907
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Male,25 – 29 Years,10659
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Male,30 –34 Years,2354
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Male,35-39 Years,640
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Male,40 – 44 Years,230
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Male,45 – 49 Years,78
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Male,50 + Years,66
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Female,Below 10 years,1268
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Female,10 – 14 Years,13064
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Female,15 – 19 Years,64569
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Female,20 – 24 Years,22906
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Female,25 – 29 Years,3131
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Female,30 –34 Years,665
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Female,35-39 Years,204
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Female,40 – 44 Years,76
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Female,45 – 49 Years,24
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,  Female,50 + Years,25
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Male,Below 10 years,167
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Male,10 – 14 Years,1197
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Male,15 – 19 Years,7534
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Male,20 – 24 Years,9794
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Male,25 – 29 Years,4971
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Male,30 –34 Years,1634
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Male,35-39 Years,471
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Male,40 – 44 Years,158
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Male,45 – 49 Years,42
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Male,50 + Years,49
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Female,Below 10 years,477
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Female,10 – 14 Years,3352
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Female,15 – 19 Years,15862
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Female,20 – 24 Years,9314
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Female,25 – 29 Years,2535
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Female,30 –34 Years,763
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Female,35-39 Years,228
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Female,40 – 44 Years,92
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Female,45 – 49 Years,31
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,  Female,50 + Years,10
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Male,Below 10 years,181
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Male,10 – 14 Years,877
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Male,15 – 19 Years,5740
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Male,20 – 24 Years,8522
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Male,25 – 29 Years,4336
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Male,30 –34 Years,1259
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Male,35-39 Years,347
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Male,40 – 44 Years,122
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Male,45 – 49 Years,42
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Male,50 + Years,22
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Female,Below 10 years,518
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Female,10 – 14 Years,3035
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Female,15 – 19 Years,14195
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Female,20 – 24 Years,8558
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Female,25 – 29 Years,2099
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Female,30 –34 Years,549
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Female,35-39 Years,183
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Female,40 – 44 Years,53
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Female,45 – 49 Years,17
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,  Female,50 + Years,13
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,Below 10 years,414
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,10 – 14 Years,2716
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,15 – 19 Years,21572
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,20 – 24 Years,25564
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,25 – 29 Years,10581
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,30 –34 Years,2665
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,35-39 Years,782
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,40 – 44 Years,226
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,45 – 49 Years,109
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Male,50 + Years,60
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,Below 10 years,1582
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,10 – 14 Years,11003
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,15 – 19 Years,49269
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,20 – 24 Years,20272
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,25 – 29 Years,3623
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,30 –34 Years,808
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,35-39 Years,226
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,40 – 44 Years,86
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,45 – 49 Years,30
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,  Female,50 + Years,21
